,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
5458,0.05491,0.71290,-0.91648,-1.66181,1.39052,-0.18534,Polka,0.62979,-0.37537,-8.69042,3.44516,False,-0.18368
5459,1.45292,0.28492,0.69418,-1.38123,1.25175,-0.17544,Schottis,0.36962,-1.33153,-8.70972,1.23967,False,7.61171
5460,1.09580,0.88406,-0.48868,-2.71169,2.39655,1.39369,Schottis,-2.05323,0.32343,-8.97918,-2.36781,False,5.23464
5461,-0.60249,-1.06695,-2.90692,-2.85269,2.49280,-1.26801,Slängpolskor,-0.58757,-0.07901,-6.45100,-0.49995,True,-4.46591
5462,-0.01701,0.46642,0.97077,-1.49842,1.42301,-1.00474,Slängpolskor,1.49724,-0.57352,-9.02606,-2.48126,True,0.40035
5463,-0.36375,-0.22986,-0.61226,-2.46194,2.17577,-0.22156,Slängpolskor,0.27142,-1.06173,-9.71095,-0.05826,False,-2.12486
5464,0.96211,0.35138,-1.45777,-1.86350,1.64508,0.71702,Schottis,-0.63794,0.51372,-9.73361,-1.64640,True,4.08166
5465,1.35028,0.99598,-4.56759,-1.91418,1.85278,0.59164,Schottis,1.03520,1.45211,-10.71199,2.28772,True,4.46758
5466,0.23485,-0.96368,3.30459,-3.20109,2.75213,-0.65903,Polka,0.02656,-1.08452,-6.52934,-0.80492,True,2.82654
5467,-0.51550,0.51829,-5.01223,-1.59100,1.48347,-0.64237,Slängpolskor,2.80112,1.80514,-10.83686,-1.52314,True,-5.08363
5468,0.92550,0.59957,2.75478,-1.59751,1.40862,0.89898,Schottis,-0.82017,0.98387,-7.51547,2.60757,True,6.00490
5469,0.49711,-1.05831,-0.48006,-3.00380,2.63843,-0.69451,Polka,0.85212,0.37872,-10.77443,-0.41816,True,2.24554
5470,-0.71491,0.65559,-4.37625,-2.10234,1.78611,0.91673,Slängpolskor,0.48772,-0.72076,-10.36403,2.83399,True,-5.76269
5471,0.02077,1.00962,-3.63990,-2.25226,1.84334,0.79421,Polka,-0.03228,0.60750,-10.32324,-2.26291,True,-1.71610
5472,0.63057,0.39803,-1.59903,-2.76811,2.45231,-0.13583,Polka,0.36317,0.90767,-8.21583,0.96567,True,2.35333
5473,-0.39408,-2.01970,-4.51106,-2.13614,1.86233,-0.97432,Slängpolskor,0.79229,-0.38172,-8.04128,-2.80047,True,-4.22591
5474,-2.40947,0.12938,-3.15993,-1.38748,1.22936,-0.22909,Hambo,-0.10917,0.79266,-8.92947,-2.36621,True,-13.62730
5475,-0.32804,-0.02339,-0.59457,-2.78912,2.30502,0.51232,Slängpolskor,-0.65442,0.70976,-9.17012,-1.98258,False,-1.93747
5476,0.57577,0.21750,-1.58673,-2.43716,2.02551,0.13543,Polka,0.21799,-1.10904,-7.89604,-1.41033,True,2.08548
5477,-1.04139,-0.43299,0.21911,-2.61296,2.30966,0.10932,Hambo,0.40921,0.37958,-8.36834,-1.42694,False,-5.09740
5478,-1.23451,1.15858,-1.32091,-3.48448,2.96608,1.90086,Hambo,0.94791,-0.56170,-10.09636,-1.91729,False,-6.83299
5479,-0.38302,-0.59754,2.43993,-2.30654,1.90098,-0.20145,Slängpolskor,-0.17369,0.32331,-10.40133,2.19510,True,-0.69514
5480,0.16453,-0.72807,5.34520,-2.25841,1.98744,-1.60542,Polka,0.34563,2.56289,-9.46661,-1.34709,True,3.49526
5481,0.86455,1.79519,-3.99553,-2.55862,2.20287,2.88066,Schottis,-1.30672,-1.01009,-11.55236,1.45367,True,2.32501
5482,-1.52957,-0.34010,1.51067,-1.85845,1.59945,-0.47581,Hambo,-0.58890,-0.62056,-9.76268,1.72995,True,-6.89253
5483,-0.47207,-0.18810,-0.26931,-2.63235,2.49520,0.13642,Slängpolskor,-0.85088,1.25164,-9.59387,-2.19029,False,-2.49501
5484,-0.20634,-0.64994,-0.20396,-3.10256,2.58084,-0.37470,Slängpolskor,1.08305,-2.59636,-7.04829,-1.30628,False,-1.13370
5485,-0.69307,-0.40778,2.46286,-2.59699,2.39905,-0.93042,Slängpolskor,-0.17992,-1.42213,-7.07803,-0.41015,True,-2.23391
5486,0.30210,0.29225,1.92166,-1.51061,1.45993,0.77992,Polka,1.40841,2.04014,-6.67033,-1.87379,True,2.47135
5487,0.07838,0.29727,-1.66733,-2.65256,2.26209,0.07111,Polka,-1.27260,0.56922,-8.13174,0.62048,True,-0.44177
5488,1.10023,-0.80283,-1.42561,-2.14965,2.06389,-0.04402,Schottis,-0.58996,1.01463,-7.44030,-3.49923,True,4.78836
5489,-0.09279,0.53490,-0.36321,-2.82381,2.39145,1.14327,Slängpolskor,0.57208,-1.13042,-8.73411,-0.69844,False,-0.64553
5490,-1.39433,0.17102,-1.71771,-1.79174,1.64128,-0.67990,Hambo,-1.39666,-0.64551,-9.06254,2.15722,True,-7.83049
5491,-0.08273,-0.79146,0.87329,-2.79300,2.52161,-0.39585,Slängpolskor,-0.40642,1.22407,-9.73817,0.08908,False,0.02298
5492,0.93944,0.17800,1.70592,-1.79785,1.63120,-0.36872,Schottis,0.46778,0.40759,-10.14616,-0.29854,True,5.55015
5493,-0.23735,-0.05465,-1.41068,-2.22378,1.87963,-0.11271,Slängpolskor,-2.68586,-1.03419,-7.94748,0.71615,True,-1.89212
5494,-1.78897,-0.34648,3.54522,-2.12921,1.78710,-1.73517,Hambo,-1.24597,0.50287,-9.62488,-0.28619,True,-7.17222
5495,1.63284,0.58802,0.36087,-2.73389,2.16988,0.53657,Polskor,-1.27568,-0.24515,-8.10552,-2.45305,False,8.34465
5496,0.02929,-1.14508,-0.88304,-2.46976,2.10861,-0.99314,Polka,0.49520,-0.59184,-6.41317,-0.59077,True,-0.29505
5497,0.87359,0.12021,3.48879,-1.62696,1.47658,-0.29291,Schottis,1.62942,1.07996,-9.96596,1.17911,True,6.11237
5498,0.86448,-0.20285,0.22178,-2.42904,1.89754,-0.40816,Schottis,-1.18118,0.61182,-9.37945,-1.23546,False,4.43329
5499,-0.96752,0.04988,-5.74438,-2.42672,2.11468,-0.29507,Hambo,-1.61640,1.39194,-6.90442,-2.36009,True,-7.70978
5500,1.28937,1.24837,-1.77798,-2.30666,2.12048,1.73785,Schottis,0.46533,0.50210,-7.46207,-0.66105,False,5.55787
5501,-1.52887,-0.91803,-0.22394,-2.28716,2.11995,-0.70372,Hambo,-1.08740,-1.85046,-11.04059,-1.40657,True,-7.75634
5502,-1.44701,-0.97435,3.80187,-2.45753,2.29604,-0.50473,Hambo,-0.26643,0.92715,-8.42754,-3.53125,True,-5.33413
5503,0.65364,1.54736,-3.13438,-1.89120,1.78318,1.48995,Polka,2.18633,1.18095,-10.82159,-1.87177,True,1.70099
5504,0.19005,0.46347,-0.32971,-2.19073,1.83657,0.52080,Polka,1.22308,2.03096,-6.54512,-1.31513,False,0.78541
5505,-0.03152,-0.21773,-4.17322,-1.81588,1.77131,-0.01752,Slängpolskor,0.86194,0.33868,-6.95701,-1.67770,True,-2.24421
5506,0.89436,-0.13611,-4.10164,-1.46710,1.30713,-0.51925,Schottis,-0.20420,0.06736,-8.13340,0.71860,True,2.42098
5507,-1.23764,0.44796,1.19549,-2.40901,2.29568,-0.09215,Hambo,0.88540,-1.76399,-9.54420,-1.95084,True,-5.59046
5508,0.48959,-0.30125,-4.56199,-3.12096,2.66510,-0.39522,Polka,-0.46331,-0.88449,-8.38318,-2.11514,True,0.16695
5509,-0.50390,-1.35994,0.13255,-1.90661,1.77642,-1.58158,Slängpolskor,0.45672,1.95405,-11.68849,3.56022,True,-2.45325
5510,-0.26519,-0.09125,0.80060,-2.26662,2.18744,0.64564,Slängpolskor,0.01471,0.40462,-11.15718,1.58802,False,-0.92567
5511,1.64273,-1.04110,0.27280,-1.75631,1.68822,-0.95616,Polskor,0.24330,-0.76023,-10.85035,1.61649,False,8.35005
5512,0.99331,-0.62340,0.58119,-1.47935,1.31526,-0.00961,Schottis,-0.25742,-0.45817,-8.52504,1.61524,False,5.25715
5513,0.83276,1.27195,-8.13453,-2.80712,2.22409,1.40479,Schottis,-0.27306,-0.62110,-9.97222,-1.47965,True,0.09653
5514,0.31657,-0.12001,-3.95909,-1.68646,1.56900,0.08266,Polka,1.67338,0.32452,-10.71206,-0.41855,True,-0.39669
5515,0.07032,-0.43420,3.69690,-1.91144,1.69660,-0.13515,Polka,-0.95154,-0.04896,-9.09579,1.81609,True,2.20003
5516,0.39154,0.20751,-5.09217,-2.96101,2.58373,-0.57703,Polka,1.47891,0.07089,-10.88696,3.50709,True,-0.58836
5517,0.06898,-0.61753,-0.60748,-2.78870,2.52496,-0.56514,Polka,0.61414,1.74154,-11.22441,-1.32862,True,0.04115
5518,1.53877,0.29943,-0.21584,-2.58319,2.18151,0.75877,Polskor,0.12347,-0.70644,-7.00076,-2.48584,False,7.58594
5519,-0.68269,0.66595,0.20091,-1.98377,1.91791,0.18924,Slängpolskor,-0.38822,-1.23195,-9.60722,-2.54539,False,-3.31298
5520,1.63189,-0.28699,-0.48425,-1.99986,1.62883,-0.26594,Polskor,0.78767,1.31722,-8.17055,-3.05073,False,7.91732
5521,-0.84343,0.16488,7.42770,-1.98496,1.69326,-0.57774,Hambo,2.37006,1.03867,-7.18426,-0.34991,True,-0.50330
5522,1.18685,1.28442,-6.25408,-2.82754,2.41008,0.27859,Schottis,0.22129,-0.03462,-9.51782,-1.84544,True,2.80720
5523,-0.59268,0.75147,-5.24298,-2.33663,2.07485,0.18843,Slängpolskor,-0.23216,-0.19892,-8.37573,-1.35448,True,-5.58491
5524,0.16197,-0.53283,-3.94223,-2.79581,2.31168,0.75971,Polka,-1.26497,-1.10547,-9.69048,-1.79427,True,-1.16129
5525,0.02273,-0.91463,-0.54109,-3.22367,2.77618,-0.94078,Polka,-0.73742,-2.76377,-5.24370,-1.94378,True,-0.15689
5526,-0.45856,0.18432,2.11564,-2.45168,2.24603,0.78615,Slängpolskor,-0.65601,-0.71801,-10.91740,0.96110,True,-1.23497
5527,-1.80722,-0.86998,-3.37161,-3.19057,2.75022,-0.58592,Hambo,-0.46974,0.31486,-6.39255,-0.70395,True,-10.72189
5528,-0.54921,0.43112,4.02821,-2.45272,2.28743,0.17879,Slängpolskor,0.42284,0.30172,-9.23870,-0.83736,True,-0.73197
5529,-1.52963,0.18709,-2.38581,-1.75388,1.64553,0.02235,Hambo,2.93663,1.08472,-10.41945,3.18315,True,-8.84107
5530,-0.79742,0.95923,-0.70009,-2.18351,2.06380,0.19080,Hambo,0.40748,2.32958,-11.33884,1.25177,False,-4.33712
5531,1.24855,1.46926,-4.81397,-2.76505,2.36043,1.44957,Schottis,-1.03745,0.83937,-8.80199,-0.56300,True,3.83578
5532,0.86703,-0.25493,0.74641,-2.59359,2.12590,0.93059,Schottis,-1.25911,-0.52068,-7.25141,-0.48923,False,4.70837
5533,0.37602,-0.69870,4.41108,-2.36835,2.02426,-0.76711,Polka,2.33551,2.47008,-10.54644,4.95906,True,4.08565
5534,-0.25265,0.79186,-8.74777,-2.47426,2.33128,0.64402,Slängpolskor,1.37516,1.27376,-10.47776,-0.63386,True,-5.63712
5535,0.15795,-1.93887,-3.09207,-1.91248,1.76734,-1.31162,Polka,2.07007,0.85897,-8.27841,-1.29207,True,-0.75631
5536,1.08626,1.11426,-1.41460,-1.96879,1.80717,1.05112,Schottis,1.54134,0.80388,-7.16685,0.42509,False,4.72400
5537,-0.25446,0.66109,0.39747,-2.74066,2.40753,0.48901,Slängpolskor,1.98636,-0.17144,-8.83071,-2.75626,True,-1.07359
5538,0.35661,0.67455,-3.30573,-3.04313,2.73337,0.78102,Polka,-0.87135,0.11668,-9.96533,-2.96782,True,0.13017
5539,-1.03729,-0.49993,4.81146,-1.97699,1.76708,-0.67121,Hambo,0.38493,-1.44330,-7.72907,-0.45754,True,-2.78073
5540,0.13217,0.12650,-0.94779,-2.24766,2.16780,0.01783,Polka,4.03753,2.62536,-5.56292,-1.23427,False,0.18696
5541,0.57295,-0.62840,-2.40368,-2.10173,1.98525,0.09049,Polka,1.00972,1.08329,-10.20272,-3.28104,True,1.66289
5542,-0.32763,0.21117,3.11820,-3.00215,2.70201,0.10423,Slängpolskor,-0.77684,-0.48977,-9.60681,-1.74886,True,-0.07905
5543,0.59529,-1.35502,1.47808,-2.44452,2.27918,-1.71196,Polka,0.77212,-0.49319,-6.59138,-4.48826,False,3.71550
5544,0.12131,-1.06899,-1.83314,-1.85378,1.68649,-0.82376,Polka,-1.32315,0.87801,-8.58299,-0.33880,True,-0.31002
5545,1.61424,-0.32026,-0.60625,-3.26561,2.77829,-0.46949,Polskor,-1.66560,-1.57752,-10.78493,1.60703,False,7.76808
5546,-0.32105,0.05257,-1.56526,-1.57654,1.38382,-0.44323,Slängpolskor,-0.71026,1.25798,-10.86190,0.62157,True,-2.38790
5547,-1.12701,-1.13473,-2.71979,-2.99013,2.62340,-1.48727,Hambo,-0.84999,-1.58886,-7.01670,2.18689,True,-6.99495
5548,-0.99562,-1.12827,-0.22006,-2.30031,2.04912,-0.96164,Hambo,-3.96354,1.09245,-7.45909,-1.10817,True,-5.08812
5549,-0.33301,0.35282,3.80223,-2.06264,1.82347,0.95252,Slängpolskor,0.10808,-0.59848,-9.89768,-2.37579,True,0.23605
5550,0.29790,-0.72543,-8.55457,-3.61478,2.99419,-0.16118,Polka,0.32018,-0.34512,-9.79472,-0.74704,True,-2.78777
5551,-0.65631,1.04166,-3.49505,-2.56203,2.14630,1.70689,Slängpolskor,-0.30702,-0.00643,-9.63709,-1.76441,True,-5.02905
5552,0.72124,0.00610,2.36135,-2.61039,2.38929,0.04909,Polka,-1.32848,0.53272,-7.70960,-1.03706,True,4.78688
5553,-0.89972,-0.63285,0.15545,-1.87888,1.77889,-0.96514,Hambo,2.08820,0.77391,-10.68920,1.86269,False,-4.42088
5554,-2.66713,-1.05754,2.82967,-1.97531,1.89618,-0.84666,Hambo,-0.97957,-1.10844,-8.20169,-3.01053,True,-11.92084
5555,2.04069,-0.09586,-5.78625,-1.95164,1.71986,-0.49968,Polskor,-0.73071,1.66319,-7.36040,0.47183,True,7.31032
5556,0.49153,-0.07016,-1.50671,-2.35967,2.08425,-0.84868,Polka,-0.15578,-0.66494,-8.38593,4.33314,True,1.70428
5557,-0.96707,-0.36419,4.94979,-2.46177,2.25858,-0.09851,Hambo,1.96576,-0.51688,-9.36945,1.79975,True,-2.36047
5558,0.72033,-0.52790,2.16441,-2.15737,1.89654,-0.36368,Polka,4.45411,1.53573,-9.16487,2.40758,True,4.68386
5559,-0.85924,-0.03197,2.47942,-1.76798,1.66313,0.26187,Hambo,0.09949,1.34120,-10.26722,1.73316,True,-3.05649
5560,0.07443,-0.47224,-1.31367,-2.55304,2.18462,-0.49482,Polka,1.19343,-1.15784,-7.06273,-1.47252,True,-0.28470
5561,-0.18126,-0.07542,-0.50768,-2.62362,2.42500,-0.55822,Slängpolskor,0.36047,2.05107,-7.52751,-1.14122,False,-1.16016
5562,-0.95219,0.44937,-0.84754,-2.32139,2.16498,0.83018,Hambo,-1.65604,2.36075,-7.53071,-0.96055,False,-5.18473
5563,2.14515,0.46554,-0.15609,-1.53417,1.30493,0.20049,Polskor,0.60755,0.56521,-8.79150,-1.08415,False,10.64771
5564,-0.14114,-0.49733,-1.61156,-3.02614,2.61056,-0.71334,Slängpolskor,-0.75595,-1.55379,-9.01842,-2.08496,True,-1.51147
5565,-1.23283,-1.28483,-0.51302,-1.53621,1.49092,-0.73383,Hambo,0.17456,0.88844,-13.07902,2.69978,True,-6.42066
5566,0.33103,1.06281,-1.93569,-3.18028,2.80959,1.47585,Polka,0.93163,-0.72932,-5.64236,-0.84411,False,0.68730
5567,-0.05106,-0.49536,-0.17295,-2.34416,2.07163,-1.40474,Slängpolskor,-1.23777,0.13362,-10.41215,0.73838,False,-0.34176
5568,-1.14615,0.32890,-2.15741,-2.15475,2.03381,1.09404,Hambo,-0.39392,0.16905,-8.46456,-1.88652,True,-6.80945
5569,0.49320,-0.01545,-0.00135,-2.66568,2.33231,-0.21357,Polka,-0.52921,-0.37576,-10.77243,-0.72276,False,2.46535
5570,1.56685,0.82157,-9.17862,-2.52975,2.20438,0.39235,Polskor,-0.14129,1.64479,-9.89925,-1.48971,True,3.24495
5571,1.19201,0.17832,-2.89095,-2.11130,1.81070,-0.26518,Schottis,0.55072,1.35639,-8.87475,-1.12982,True,4.51459
5572,0.41675,0.62348,-2.10846,-2.27858,1.91475,-0.39640,Polka,-0.19258,-1.61893,-8.84883,-1.72910,True,1.02951
5573,-1.07351,-0.26442,2.16863,-2.53117,2.10429,-0.34109,Hambo,-0.09871,0.87298,-11.02104,-1.09238,True,-4.28322
5574,-0.07802,-0.42430,-4.65622,-3.68378,3.09850,-0.75164,Slängpolskor,0.99264,-1.48131,-8.16062,0.06753,True,-2.71822
5575,0.67769,1.60408,-2.89508,-1.69849,1.59654,1.97634,Polka,2.68580,1.56335,-10.47619,2.64549,True,1.94093
5576,-0.36825,-0.08275,-0.62855,-2.57480,2.20661,-0.17581,Slängpolskor,0.16178,-0.07123,-10.33773,2.71212,False,-2.15552
5577,0.73632,0.84646,-3.30471,-2.64777,2.26311,0.84114,Polka,-1.83429,0.76608,-7.24698,-0.41979,True,2.02922
5578,0.13746,-0.05777,-5.59529,-3.13022,2.66567,0.04573,Polka,1.63487,0.02159,-8.20820,-3.25243,True,-2.11033
5579,-0.36128,-1.64324,-4.26505,-1.99983,1.71473,-0.39242,Slängpolskor,1.23905,0.71297,-9.67619,3.61539,True,-3.93894
5580,1.41380,0.69431,0.41638,-1.91505,1.71601,0.04284,Schottis,-1.08054,-1.44340,-5.47418,0.58692,True,7.27720
5581,-0.42147,0.22420,2.87591,-2.46521,2.09589,0.13934,Slängpolskor,0.54438,-0.08163,-7.67944,-4.07785,True,-0.66940
5582,-0.70913,-0.40765,5.04423,-2.13985,1.99170,-0.55206,Slängpolskor,1.97828,-1.47246,-9.51798,-1.95381,True,-1.02355
5583,0.74189,0.67502,-1.12212,-2.11540,1.86513,0.40462,Polka,2.53618,2.94296,-8.60972,-2.53437,False,3.14837
5584,0.50338,-1.13288,-6.64482,-1.85447,1.60814,-0.86134,Polka,-1.33193,0.77617,-9.90802,-1.16011,True,-0.80553
5585,0.07882,0.15396,1.78754,-1.86524,1.62146,0.96069,Polka,1.15842,-0.71248,-7.64572,-0.57411,True,1.28786
5586,-2.71182,-0.41529,3.43130,-1.83964,1.66206,-0.67950,Hambo,-1.34888,-1.49077,-12.37246,2.40461,True,-11.84343
5587,-1.71882,-0.49002,-0.89597,-1.67150,1.47319,-1.26857,Hambo,1.61446,-0.79334,-9.76539,-3.18642,True,-9.04208
5588,1.82514,-0.02392,-0.32081,-2.83525,2.48184,-0.21419,Polskor,1.12647,0.18959,-8.80328,2.89145,False,8.96531
5589,0.81023,-0.33482,-1.51036,-2.39886,2.21339,-0.61493,Schottis,-3.41515,-1.21656,-9.05051,-0.95021,True,3.29596
5590,1.53128,0.61584,-5.24107,-2.09544,1.75973,1.35054,Polskor,2.41189,-0.10687,-8.23226,-1.57567,True,5.03586
5591,-0.67206,-0.41822,1.40254,-1.78575,1.57762,-0.16878,Slängpolskor,-1.06418,-0.71150,-10.06196,1.34976,False,-2.65902
5592,0.61201,-0.32338,5.86939,-3.26793,2.89645,-0.59945,Polka,-0.23061,-2.02001,-10.45614,-2.03404,True,5.99474
5593,-0.23962,-0.61467,1.21347,-1.95527,1.77563,-1.58487,Slängpolskor,-1.63055,-1.14520,-7.40847,0.87125,False,-0.59138
5594,-1.23838,-0.82308,-3.78946,-2.20763,1.98313,-1.35872,Hambo,-0.92063,0.46153,-9.92212,-2.24184,True,-8.08662
5595,1.65318,-0.40011,3.44741,-3.08664,2.74045,-0.37354,Polskor,1.28474,1.22628,-10.10642,-2.80079,True,9.98960
5596,-1.54185,-0.27462,6.37063,-2.79021,2.44207,-0.50547,Hambo,-0.48022,-0.61045,-8.96705,1.18796,True,-4.52394
5597,-1.61135,-0.40699,3.40037,-3.00839,2.79498,-0.63450,Hambo,0.11414,0.00513,-7.93692,-1.50387,True,-6.35658
5598,-1.37877,-0.22616,-1.15547,-2.74615,2.36421,0.03878,Hambo,0.87735,0.10353,-10.42505,-1.35073,True,-7.47160
5599,-1.10057,-0.29041,7.68475,-1.47623,1.30377,-0.32768,Hambo,0.37564,-1.14587,-9.88383,3.49034,True,-1.66047
5600,0.28132,0.87834,4.92032,-2.79219,2.45067,1.44032,Polka,1.39891,-0.96746,-7.93563,4.51109,True,3.86674
5601,0.70872,-0.67124,-4.54500,-2.36010,2.14472,-1.26065,Polka,0.71128,0.11268,-5.96293,-0.10841,True,1.27109
5602,0.95086,0.36096,-1.23681,-1.93653,1.88536,1.43693,Schottis,2.97350,0.44627,-6.35908,-1.83847,False,4.13591
5603,-2.90541,-0.17000,-1.90884,-2.71853,2.32446,0.80289,Hambo,1.39009,0.47396,-11.90302,3.61161,True,-15.48149
5604,1.10733,0.62228,-1.75826,-1.75565,1.56959,0.44369,Schottis,0.46820,1.36872,-8.82458,2.13754,True,4.65753
5605,-0.65089,0.22270,0.85688,-2.44609,2.11240,0.42790,Slängpolskor,0.17616,1.24815,-8.77300,-2.39874,True,-2.82599
5606,-0.25054,0.90701,1.11402,-1.97497,1.71517,1.06653,Slängpolskor,-1.54589,-2.55904,-11.17063,2.87729,True,-0.69569
5607,1.72820,0.38132,-6.15218,-2.96789,2.45595,1.12246,Polskor,-0.83871,0.23580,-11.21776,-1.32890,True,5.56491
5608,-1.25198,-0.96807,2.14027,-1.87808,1.83005,-0.15053,Hambo,2.62299,0.19626,-8.24099,-1.20924,True,-5.18979
5609,1.26169,-0.19530,-1.86526,-1.84969,1.67555,-0.64292,Schottis,-0.99045,-0.87032,-8.73463,-1.48289,True,5.37584
5610,-1.39112,-1.80101,1.12837,-1.88340,1.81717,-2.39851,Hambo,-0.30412,-2.71864,-9.00233,-0.83881,False,-6.39144
5611,-2.51732,-0.70139,-0.85412,-2.82836,2.42463,0.26168,Hambo,0.75140,-1.40206,-6.97860,-2.56919,True,-13.01365
5612,-0.04082,-0.59270,-2.73493,-2.65484,2.47075,-1.04486,Slängpolskor,-0.10502,0.79567,-10.13880,4.94206,True,-1.57157
5613,0.09456,-1.31899,-0.13281,-1.64200,1.58146,-0.64799,Polka,0.76448,-0.37280,-8.26693,-1.28546,True,0.40638
5614,-0.87407,-0.31731,0.49648,-3.02986,2.79372,0.41946,Hambo,-0.03402,2.29923,-8.75202,-0.79814,False,-4.12209
5615,0.22362,0.60646,0.72450,-2.95347,2.54524,0.59937,Polka,-1.21923,-0.81206,-11.77725,1.63915,True,1.48033
5616,0.30027,-0.23206,-0.28489,-3.48738,2.97769,-0.59823,Polka,1.23342,0.25693,-9.76613,-0.79944,False,1.35892
5617,-1.60245,1.48985,0.49906,-2.32821,2.01753,1.62574,Hambo,-0.08233,-0.60069,-8.47361,-0.35844,True,-7.76272
5618,-1.60094,-0.31058,1.13570,-1.80549,1.60013,-0.60567,Hambo,0.47294,0.37689,-10.44253,2.04372,False,-7.43686
5619,-0.80990,-0.23139,0.09345,-2.68350,2.40396,-0.55766,Hambo,0.45240,1.85252,-8.09545,-2.12452,False,-4.00279
5620,-2.29474,-0.58428,3.98796,-2.33767,2.05366,-0.75081,Hambo,0.78737,-0.40451,-8.16271,-2.04278,True,-9.47970
5621,0.92765,0.86052,-10.49315,-2.51998,2.19823,1.02354,Schottis,0.15770,-0.01192,-7.94343,-1.05953,True,-0.60831
5622,0.76072,-0.09745,2.25219,-2.00407,1.86518,-0.78060,Schottis,-3.57174,-2.35211,-12.25003,1.54260,True,4.92971
5623,0.84945,0.92327,-4.86011,-2.64730,2.38168,0.68999,Schottis,1.01998,0.71299,-7.96327,2.47929,True,1.81718
5624,-0.81327,1.44509,3.93198,-2.24016,1.87427,1.21631,Hambo,3.96372,2.06370,-5.81900,-0.22710,True,-2.10036
5625,1.00393,-0.30250,-4.51676,-2.99952,2.56898,-0.50592,Schottis,1.44991,-0.49382,-6.94184,-1.85382,True,2.76127
5626,0.57229,-0.54063,-1.67049,-3.04031,2.70618,-1.73891,Polka,-0.98947,0.73595,-8.14064,-4.10734,True,2.02622
5627,0.00871,0.68847,-5.73153,-2.36399,2.06222,0.77135,Polka,-2.62177,-1.42052,-12.89594,2.22787,True,-2.82224
5628,0.11104,-0.14643,-3.08487,-2.48117,2.19149,-1.26546,Polka,-0.16566,0.54947,-9.30710,1.48975,True,-0.98725
5629,-0.01569,-0.09069,3.31528,-2.14453,1.83146,-0.34716,Slängpolskor,2.09340,1.98454,-9.55030,-3.23354,True,1.57920
5630,0.62932,0.68261,-7.92645,-2.36694,2.07552,0.97862,Polka,0.05902,0.31830,-7.64924,-3.25568,True,-0.81662
5631,0.49860,0.57839,-3.16082,-2.49524,2.36150,0.20645,Polka,-1.31186,-1.40366,-8.90766,-0.51301,True,0.91257
5632,-1.05690,0.02628,-4.99528,-3.11145,2.77911,-0.97315,Hambo,1.62459,0.63487,-8.51790,-1.33036,True,-7.78213
5633,-0.88671,1.99222,-1.61215,-2.77366,2.31572,1.65211,Hambo,0.51792,1.60170,-8.00298,-3.84600,False,-5.23960
5634,-0.99250,-0.08489,-0.19670,-2.87985,2.40883,-0.31685,Hambo,-1.06304,-2.21607,-7.37664,-0.81739,False,-5.06087
5635,-0.81528,-0.10560,-0.96978,-2.37946,1.92253,0.62759,Hambo,0.16773,-1.09138,-7.64207,-2.67008,True,-4.56130
5636,-0.33895,0.45843,1.84585,-2.35743,2.19118,0.52911,Slängpolskor,1.96005,0.48680,-9.80729,-1.31945,True,-0.77180
5637,-0.68003,-0.12431,-0.58256,-2.04335,1.78412,0.11428,Slängpolskor,-0.93864,0.71703,-10.78441,3.24867,False,-3.69144
5638,-0.01939,-0.73669,0.58501,-2.68590,2.43989,-0.77778,Slängpolskor,-0.21552,0.62130,-8.16223,2.47247,False,0.19553
5639,0.15304,0.89947,-3.03287,-2.92159,2.50941,0.92055,Polka,-0.98758,-0.30786,-7.88085,-2.29772,True,-0.75122
5640,1.02452,-0.94636,-4.55898,-2.58919,2.26304,-1.63765,Schottis,0.44127,-0.76540,-8.97606,-3.26181,True,2.84312
5641,-0.75241,-0.95933,2.06614,-3.23294,2.75785,-1.30339,Hambo,-1.10813,-1.25163,-8.13933,-1.75503,True,-2.72897
5642,-1.71758,-0.18732,-3.68855,-2.54337,2.31274,-0.23857,Hambo,2.02556,-3.42485,-8.37328,-1.48903,True,-10.43219
5643,0.45543,0.34090,-3.85961,-2.51222,2.23352,0.38917,Polka,-0.31101,0.05789,-11.35834,2.26936,True,0.34734
5644,0.20797,-0.68958,2.19639,-1.56683,1.46021,-1.46002,Polka,2.34052,1.37435,-8.98864,-0.83839,True,2.13806
5645,0.83543,-0.29385,-0.68037,-1.84567,1.68250,0.06886,Schottis,0.06233,0.19122,-8.62717,-0.48710,False,3.83698
5646,-1.76286,-1.00109,1.76972,-2.88561,2.42693,-1.28212,Hambo,-2.65590,0.40067,-9.55478,1.58077,False,-7.92946
5647,0.49051,0.53753,1.53096,-1.54458,1.34430,0.37397,Polka,0.45832,0.34238,-7.95012,3.55477,True,3.21805
5648,-0.25149,0.50255,0.30222,-2.86725,2.42409,0.49962,Slängpolskor,-3.04461,-2.69621,-6.05582,-1.52650,False,-1.10636
5649,0.85384,0.10565,-7.77151,-1.74564,1.58567,0.34561,Schottis,-1.84018,-2.14828,-8.39996,-1.30772,True,0.38344
5650,1.11213,-0.31048,-2.28477,-3.12986,2.70004,-0.66866,Schottis,2.45436,-0.15348,-8.18172,0.30474,True,4.41825
5651,0.82905,-1.20481,-3.99502,-2.54647,2.31358,-0.74772,Schottis,1.37851,0.01665,-8.34174,4.38824,True,2.14776
